Species,Class,Sex,Parameter,Mean,SD,Lower,Upper
Rousettus lanosus,Mammalia,Female,c,0.029681443,0.01273471,0.003830611,0.052767117
Rousettus lanosus,Mammalia,Female,b0,-5.331502135,0.775950994,-7.032072159,-4.020822774
Rousettus lanosus,Mammalia,Female,b1,0.291248292,0.055267546,0.194300419,0.410954478
Rousettus lanosus,Mammalia,Male,a0,-2.366713724,0.603323361,-3.675240126,-1.308236844
Rousettus lanosus,Mammalia,Male,a1,3.596286951,2.303047689,0.67789607,9.508955327
Rousettus lanosus,Mammalia,Male,c,0.030190471,0.011524611,0.006365598,0.051640122
Rousettus lanosus,Mammalia,Male,b0,-5.867974623,0.77626925,-7.511822765,-4.483685822
Rousettus lanosus,Mammalia,Male,b1,0.399784391,0.064169541,0.284108096,0.536190809
Rousettus leschenaultii,Mammalia,Female,a0,-3.233265356,0.684938051,-4.694274745,-2.018188459
Rousettus leschenaultii,Mammalia,Female,a1,4.740180093,3.331954387,0.071268885,12.31131621
Rousettus leschenaultii,Mammalia,Female,c,0.084379398,0.024503226,0.017712973,0.119680439
Rousettus leschenaultii,Mammalia,Female,b0,-6.298452613,1.889599863,-10.35383134,-3.139553129
Rousettus leschenaultii,Mammalia,Female,b1,0.480376262,0.180033105,0.178310342,0.857891018
Rousettus leschenaultii,Mammalia,Male,a0,-3.1742313,0.708879045,-4.615377948,-1.850886622
Rousettus leschenaultii,Mammalia,Male,a1,4.881261136,3.52216105,0.120513847,13.06256795
Rousettus leschenaultii,Mammalia,Male,c,0.061432745,0.024256624,0.008370251,0.101494662
Rousettus leschenaultii,Mammalia,Male,b0,-5.570981926,1.748620315,-9.698486799,-3.06740024
Rousettus leschenaultii,Mammalia,Male,b1,0.415839811,0.175163305,0.159058177,0.820112412
Desmodus rotundus,Mammalia,Female,a0,-3.442862207,0.668173817,-4.811492659,-2.218734851
Desmodus rotundus,Mammalia,Female,a1,5.482106245,3.272106828,0.091806021,12.88983097
Desmodus rotundus,Mammalia,Female,c,0.090596274,0.016161977,0.04429197,0.110079047
Desmodus rotundus,Mammalia,Female,b0,-6.820164794,1.944311173,-11.3946987,-3.656745392
Desmodus rotundus,Mammalia,Female,b1,0.282498852,0.099867103,0.111414819,0.508055424
Desmodus rotundus,Mammalia,Male,a0,-3.439056127,0.659414902,-4.80525147,-2.230155218
Desmodus rotundus,Mammalia,Male,a1,5.831530195,3.576854695,0.153306507,13.52680783
Desmodus rotundus,Mammalia,Male,c,0.086579889,0.006129639,0.07512106,0.096622526
Desmodus rotundus,Mammalia,Male,b0,-14.81471544,2.878434553,-20.56911244,-9.53327554
Desmodus rotundus,Mammalia,Male,b1,0.677488961,0.145249352,0.406960654,0.96437373
Dasyprocta leporina,Mammalia,Female,a0,-3.047389788,0.674086601,-4.48329265,-1.822679524
Dasyprocta leporina,Mammalia,Female,a1,6.204600122,3.44036237,0.236252827,13.69162264
Dasyprocta leporina,Mammalia,Female,c,0.057655503,0.022558009,0.008887938,0.095738017
Dasyprocta leporina,Mammalia,Female,b0,-3.859447023,0.624454776,-5.18134052,-2.802566407
Dasyprocta leporina,Mammalia,Female,b1,0.240087983,0.05121512,0.151779261,0.349982159
Dasyprocta leporina,Mammalia,Male,a0,-2.597782981,0.560689203,-3.923159232,-1.716949032
Dasyprocta leporina,Mammalia,Male,a1,2.635324158,2.056044165,0.342672463,8.595832948
Dasyprocta leporina,Mammalia,Male,c,0.101122573,0.024386637,0.037610166,0.135169792
Dasyprocta leporina,Mammalia,Male,b0,-5.508323913,1.287981432,-8.284760112,-3.34841155
Dasyprocta leporina,Mammalia,Male,b1,0.34806638,0.100696619,0.177699778,0.558693919
Dasyprocta punctata,Mammalia,Female,a0,-3.097322791,0.704620455,-4.555698131,-1.805123301
Dasyprocta punctata,Mammalia,Female,a1,5.221537861,3.202172637,0.184255246,12.61424629
Dasyprocta punctata,Mammalia,Female,c,0.113475905,0.022304953,0.048421255,0.143755743
Dasyprocta punctata,Mammalia,Female,b0,-7.189714958,2.200760475,-11.83095482,-3.265838499
Dasyprocta punctata,Mammalia,Female,b1,0.49922153,0.182167207,0.174872207,0.87734201
Dasyprocta punctata,Mammalia,Male,a0,-2.958832226,0.718705706,-4.483555263,-1.681160905
Dasyprocta punctata,Mammalia,Male,a1,5.305998957,3.142940102,0.21191739,12.28447943
Dasyprocta punctata,Mammalia,Male,c,0.112626626,0.045764049,0.013420764,0.179607393
Dasyprocta punctata,Mammalia,Male,b0,-4.472730764,2.190734087,-10.5792273,-2.170529909
Dasyprocta punctata,Mammalia,Male,b1,0.226627487,0.154931008,0.063037312,0.658195045
Cuniculus paca,Mammalia,Female,a0,-2.383333686,0.781971395,-4.051624833,-0.98642544
Cuniculus paca,Mammalia,Female,a1,5.115112782,2.942363648,0.579475776,11.88445962
Cuniculus paca,Mammalia,Female,c,0.13645772,0.032295496,0.042801893,0.179457438
Cuniculus paca,Mammalia,Female,b0,-7.209426101,3.197637792,-14.62274562,-2.528360857
Cuniculus paca,Mammalia,Female,b1,0.274585484,0.21307009,0.01598728,0.794139213
Cuniculus paca,Mammalia,Male,a0,-2.119816625,0.768546724,-3.822047438,-0.841928451
Cuniculus paca,Mammalia,Male,a1,5.283692739,2.775788655,1.061315632,11.89703193
Cuniculus paca,Mammalia,Male,c,0.134616262,0.035424258,0.029788236,0.177757173
Cuniculus paca,Mammalia,Male,b0,-7.097164863,3.478061117,-15.07419689,-2.360223772
Cuniculus paca,Mammalia,Male,b1,0.199016821,0.169775929,0.007740846,0.640116744
Leontopithecus chrysomelas,Mammalia,Female,a0,-3.049133297,0.572119661,-4.349195393,-2.057391942
Leontopithecus chrysomelas,Mammalia,Female,a1,3.593468728,2.7988583,0.189739538,10.39184374
Leontopithecus chrysomelas,Mammalia,Female,c,0.05972314,0.015233645,0.018328507,0.080814779
Leontopithecus chrysomelas,Mammalia,Female,b0,-5.388408293,0.848746057,-7.168059183,-3.795181121
Leontopithecus chrysomelas,Mammalia,Female,b1,0.269259594,0.056647021,0.163029827,0.3851048
Leontopithecus chrysomelas,Mammalia,Male,a0,-3.072563678,0.607409805,-4.391042333,-1.967526905
Leontopithecus chrysomelas,Mammalia,Male,a1,4.766338415,3.460905598,0.113252499,12.26864285
Leontopithecus chrysomelas,Mammalia,Male,c,0.062490955,0.013191733,0.019133837,0.07755357
Leontopithecus chrysomelas,Mammalia,Male,b0,-6.669602047,0.788026001,-8.227441747,-5.105039541
Leontopithecus chrysomelas,Mammalia,Male,b1,0.350111262,0.050639852,0.251267751,0.450727728
Carollia perspicillata,Mammalia,Female,a0,-2.506309626,0.522814951,-3.661218689,-1.474893432
Carollia perspicillata,Mammalia,Female,a1,2.502882063,2.848259327,0.195928068,9.857454492
Carollia perspicillata,Mammalia,Female,c,0.071677652,0.03132723,0.006505111,0.11529254
Carollia perspicillata,Mammalia,Female,b0,-4.266418662,0.984069286,-6.417201415,-2.767909142
Carollia perspicillata,Mammalia,Female,b1,0.131488454,0.045013919,0.059881072,0.230025605
Carollia perspicillata,Mammalia,Male,a0,-2.766874128,0.742954182,-4.353110389,-1.479634058
Carollia perspicillata,Mammalia,Male,a1,5.516816855,2.862192853,0.854068366,12.01320646
Carollia perspicillata,Mammalia,Male,c,0.075295925,0.048513875,0.003695048,0.175321633
Carollia perspicillata,Mammalia,Male,b0,-2.43797592,0.564289112,-3.846702102,-1.77767453
Carollia perspicillata,Mammalia,Male,b1,0.093816671,0.030864521,0.050763577,0.17135438
Ctenodactylus gundi,Mammalia,Female,a0,-2.692873823,0.72294387,-4.265542529,-1.434514392
Ctenodactylus gundi,Mammalia,Female,a1,4.886941036,3.125510014,0.211931956,11.79748725
Ctenodactylus gundi,Mammalia,Female,c,0.103032697,0.058987243,0.006274704,0.215737017
Ctenodactylus gundi,Mammalia,Female,b0,-2.834566207,0.764487572,-4.64928842,-1.854292659
Ctenodactylus gundi,Mammalia,Female,b1,0.378212535,0.115182169,0.217743345,0.646284808
Ctenodactylus gundi,Mammalia,Male,a0,-2.569865547,0.750039051,-4.201098792,-1.265245036
Ctenodactylus gundi,Mammalia,Male,a1,4.554375026,3.091897286,0.120217015,11.80317966
Ctenodactylus gundi,Mammalia,Male,c,0.227568625,0.084323716,0.029796207,0.346753776
Ctenodactylus gundi,Mammalia,Male,b0,-3.882702758,1.651959223,-7.880725515,-1.593027793
Ctenodactylus gundi,Mammalia,Male,b1,0.556931243,0.25833619,0.198276316,1.179174708
Octodon degus,Mammalia,Female,a0,-1.408954462,0.361398085,-2.166968062,-0.768419945
Octodon degus,Mammalia,Female,a1,3.262457492,1.531753829,1.18128263,7.069611229
Octodon degus,Mammalia,Female,c,0.056775855,0.035456077,0.003111863,0.130259182
Octodon degus,Mammalia,Female,b0,-2.899567025,0.459033556,-3.971598042,-2.246645126
Octodon degus,Mammalia,Female,b1,0.271982301,0.053402856,0.187066575,0.395402851
Octodon degus,Mammalia,Male,a0,-2.081386417,0.619435469,-3.523257244,-1.088252714
Octodon degus,Mammalia,Male,a1,4.162444401,2.315113304,0.881712756,9.793529528
Octodon degus,Mammalia,Male,c,0.090012077,0.049348732,0.005263918,0.181716723
Octodon degus,Mammalia,Male,b0,-2.77746213,0.583056102,-4.178622395,-1.946489891
Octodon degus,Mammalia,Male,b1,0.276505785,0.068251833,0.174818747,0.441162038
Myocastor coypus,Mammalia,Female,a0,-0.406648113,0.273155383,-0.9526005,0.103740692
Myocastor coypus,Mammalia,Female,a1,6.469861688,1.829490176,3.391350506,10.69426063
Myocastor coypus,Mammalia,Female,c,0.078693932,0.051774976,0.003935274,0.188833363
Myocastor coypus,Mammalia,Female,b0,-2.268736656,0.434337877,-3.331878766,-1.701864963
Myocastor coypus,Mammalia,Female,b1,0.235736034,0.052181885,0.155886874,0.3612559
Myocastor coypus,Mammalia,Male,a0,-0.336441456,0.286091459,-0.93944449,0.179523124
Myocastor coypus,Mammalia,Male,a1,5.44427922,1.785574114,2.733213347,9.672196509
Myocastor coypus,Mammalia,Male,c,0.21567647,0.105196808,0.014116085,0.365845905
Myocastor coypus,Mammalia,Male,b0,-3.727182152,2.710235911,-11.73257265,-1.364894032
Myocastor coypus,Mammalia,Male,b1,0.243028568,0.192474154,0.05015244,0.831808002
Wallabia bicolor,Mammalia,Female,a0,-2.066222969,0.610189525,-3.382120172,-1.010305491
Wallabia bicolor,Mammalia,Female,a1,4.588521812,2.844781142,0.531307208,10.97146916
Wallabia bicolor,Mammalia,Female,c,0.119825383,0.010970625,0.096380852,0.137412682
Wallabia bicolor,Mammalia,Female,b0,-11.02440576,2.355456695,-15.91001477,-6.832475086
Wallabia bicolor,Mammalia,Female,b1,0.772614229,0.183834521,0.433948706,1.146738744
Wallabia bicolor,Mammalia,Male,a0,-1.900283958,0.345297019,-2.698328004,-1.34188803
Wallabia bicolor,Mammalia,Male,a1,0.690186806,0.993858986,0.10969477,3.317651605
Wallabia bicolor,Mammalia,Male,c,0.129841266,0.040874665,0.027276005,0.188882368
Wallabia bicolor,Mammalia,Male,b0,-10.95862841,2.860886937,-16.72938714,-5.656534084
Wallabia bicolor,Mammalia,Male,b1,0.802985218,0.240032757,0.346226894,1.275829716
Macropus robustus,Mammalia,Female,a0,-3.298597668,0.713095657,-4.781950533,-1.99982329
Macropus robustus,Mammalia,Female,a1,6.375703196,3.179837942,0.773574833,13.23394063
Macropus robustus,Mammalia,Female,c,0.036542124,0.022230302,0.001929994,0.0797358
Macropus robustus,Mammalia,Female,b0,-3.761494516,0.763261293,-5.710392979,-2.836529564
Macropus robustus,Mammalia,Female,b1,0.17415547,0.052438858,0.106016324,0.308631216
Macropus robustus,Mammalia,Male,a0,-3.125219462,0.665449317,-4.588678035,-1.954283406
Macropus robustus,Mammalia,Male,a1,4.459476135,3.220960197,0.162971404,11.61812206
Macropus robustus,Mammalia,Male,c,0.077635219,0.033349474,0.006764082,0.130182262
Macropus robustus,Mammalia,Male,b0,-4.118843952,1.158811475,-6.861303829,-2.467053241
Macropus robustus,Mammalia,Male,b1,0.220137055,0.088392559,0.089240803,0.426433294
Macropus rufus,Mammalia,Female,a0,-3.570413247,0.505395645,-4.697516752,-2.730242598
Macropus rufus,Mammalia,Female,a1,3.127802648,2.716708363,0.194078292,10.40916612
Macropus rufus,Mammalia,Female,c,0.08611358,0.013001243,0.04969254,0.102260084
Macropus rufus,Mammalia,Female,b0,-5.08231373,0.500752973,-6.04454595,-4.037232759
Macropus rufus,Mammalia,Female,b1,0.312219445,0.039470078,0.231403587,0.388353201
Macropus rufus,Mammalia,Male,a0,-3.373211783,0.571950898,-4.644923558,-2.386350072
Macropus rufus,Mammalia,Male,a1,4.893772544,3.336166662,0.255738522,12.62791117
Macropus rufus,Mammalia,Male,c,0.039363848,0.022264149,0.002499833,0.083416266
Macropus rufus,Mammalia,Male,b0,-2.782981401,0.306917876,-3.478470875,-2.326808946
Macropus rufus,Mammalia,Male,b1,0.159921502,0.025351773,0.119709243,0.217332062
Leontopithecus chrysopygus,Mammalia,Female,a0,-2.822097795,0.788863937,-4.38906047,-1.321969076
Leontopithecus chrysopygus,Mammalia,Female,a1,5.614460033,3.05422521,0.863150072,12.51333889
Leontopithecus chrysopygus,Mammalia,Female,c,0.017832893,0.013870368,0.000695612,0.052170173
Leontopithecus chrysopygus,Mammalia,Female,b0,-4.971159816,0.854049449,-7.07964437,-3.808084979
Leontopithecus chrysopygus,Mammalia,Female,b1,0.280175419,0.061684749,0.183952821,0.42543799
Leontopithecus chrysopygus,Mammalia,Male,a0,-2.787389644,0.808410838,-4.449157366,-1.288705799
Leontopithecus chrysopygus,Mammalia,Male,a1,5.396902435,3.061780647,0.661234039,12.63274349
Leontopithecus chrysopygus,Mammalia,Male,c,0.031088931,0.014427874,0.003559801,0.059313389
Leontopithecus chrysopygus,Mammalia,Male,b0,-6.495748816,1.408176782,-9.671276441,-4.243749862
Leontopithecus chrysopygus,Mammalia,Male,b1,0.392678367,0.099996956,0.226185668,0.610403685
Leontopithecus rosalia,Mammalia,Female,a0,-2.54964484,0.56331036,-3.777231092,-1.572954899
Leontopithecus rosalia,Mammalia,Female,a1,6.618285842,3.200401311,1.397860435,13.75841358
Leontopithecus rosalia,Mammalia,Female,c,0.058112072,0.005367727,0.047236997,0.067948415
Leontopithecus rosalia,Mammalia,Female,b0,-6.897363974,0.653670493,-8.225109544,-5.717758765
Leontopithecus rosalia,Mammalia,Female,b1,0.375991118,0.042806934,0.297601922,0.460494211
Leontopithecus rosalia,Mammalia,Male,a0,-3.798865768,0.61368602,-5.084708127,-2.675972652
Leontopithecus rosalia,Mammalia,Male,a1,5.022512701,3.39377807,0.041697352,12.9092608
Leontopithecus rosalia,Mammalia,Male,c,0.049275105,0.008449141,0.024298582,0.060551433
Leontopithecus rosalia,Mammalia,Male,b0,-6.483358436,0.64579432,-7.795065706,-5.266563755
Leontopithecus rosalia,Mammalia,Male,b1,0.336959399,0.041730601,0.257780626,0.420912871
Mico argentatus,Mammalia,Female,a0,-3.266735139,0.693709691,-4.657869419,-1.998063013
Mico argentatus,Mammalia,Female,a1,4.835378569,3.408353327,0.157985732,12.58360089
Mico argentatus,Mammalia,Female,c,0.053202041,0.02994784,0.003312226,0.109380349
Mico argentatus,Mammalia,Female,b0,-3.646581227,0.84328635,-5.721740978,-2.559472884
Mico argentatus,Mammalia,Female,b1,0.229255727,0.073417884,0.123625852,0.407348536
Mico argentatus,Mammalia,Male,a0,-3.218417563,0.68219965,-4.679373152,-2.016543615
Mico argentatus,Mammalia,Male,a1,4.118613724,3.287772583,0.085672311,12.0520552
Mico argentatus,Mammalia,Male,c,0.062371631,0.029447764,0.005688467,0.114280522
Mico argentatus,Mammalia,Male,b0,-4.12931593,0.983618215,-6.414467666,-2.711802806
Mico argentatus,Mammalia,Male,b1,0.2604524,0.086084494,0.128881444,0.459697039
Artibeus jamaicensis,Mammalia,Female,a0,-2.691112217,0.642883936,-4.131370641,-1.681240241
Artibeus jamaicensis,Mammalia,Female,a1,2.76944823,3.146108703,0.059316461,10.71063314
Artibeus jamaicensis,Mammalia,Female,c,0.091852625,0.030353153,0.010548277,0.125545343
Artibeus jamaicensis,Mammalia,Female,b0,-7.873384176,1.145484594,-10.13512994,-5.594996572
Artibeus jamaicensis,Mammalia,Female,b1,0.45564237,0.07371159,0.310658009,0.601097854
Artibeus jamaicensis,Mammalia,Male,a0,-2.691494694,0.782483581,-4.333471931,-1.285072368
Artibeus jamaicensis,Mammalia,Male,a1,6.302097806,3.216897825,0.876249118,13.24562125
Artibeus jamaicensis,Mammalia,Male,c,0.147615854,0.0255917,0.058866082,0.17275453
Artibeus jamaicensis,Mammalia,Male,b0,-8.927779908,3.953096938,-17.47867897,-2.423091839
Artibeus jamaicensis,Mammalia,Male,b1,0.201128457,0.197617672,0.004455669,0.731058561
Capromys pilorides,Mammalia,Female,a0,-2.993952,0.728666064,-4.510563017,-1.676994698
Capromys pilorides,Mammalia,Female,a1,4.674977658,3.214603184,0.109949438,11.99840319
Capromys pilorides,Mammalia,Female,c,0.081576453,0.038880416,0.00700243,0.150142122
Capromys pilorides,Mammalia,Female,b0,-4.119574008,1.264053672,-7.103376103,-2.469959704
Capromys pilorides,Mammalia,Female,b1,0.292121254,0.114108841,0.13120074,0.55692795
Capromys pilorides,Mammalia,Male,a0,-1.960884976,0.705853074,-3.576345062,-0.780095724
Capromys pilorides,Mammalia,Male,a1,4.015217001,2.774714238,0.444509755,10.98947318
Capromys pilorides,Mammalia,Male,c,0.14732958,0.034783427,0.050727267,0.200936806
Capromys pilorides,Mammalia,Male,b0,-6.929302296,2.618722243,-12.85782284,-2.690539171
Capromys pilorides,Mammalia,Male,b1,0.419704556,0.213370588,0.062791362,0.876580853
Brachylagus idahoensis,Mammalia,Female,a0,-2.264871439,0.846889452,-4.028382231,-0.777339223
Brachylagus idahoensis,Mammalia,Female,a1,4.056639761,3.0662453,0.158303012,11.3779819
Brachylagus idahoensis,Mammalia,Female,c,0.322649875,0.14922279,0.03350192,0.583033801
Brachylagus idahoensis,Mammalia,Female,b0,-3.003353456,1.255146304,-5.855518284,-1.171988621
Brachylagus idahoensis,Mammalia,Female,b1,1.202283054,0.460068028,0.469466844,2.217940041
Brachylagus idahoensis,Mammalia,Male,a0,-2.314405785,0.841955852,-4.085131579,-0.800446473
Brachylagus idahoensis,Mammalia,Male,a1,3.842245637,2.989481335,0.126134845,11.12408234
Brachylagus idahoensis,Mammalia,Male,c,0.439108696,0.150920335,0.07922811,0.686826847
Brachylagus idahoensis,Mammalia,Male,b0,-4.827312414,2.934040573,-12.34188201,-1.164424528
Brachylagus idahoensis,Mammalia,Male,b1,0.883036788,0.572292039,0.055265201,2.168570435
Lepus brachyurus,Mammalia,Female,a0,-2.023649753,0.824254444,-3.782282215,-0.612752074
Lepus brachyurus,Mammalia,Female,a1,3.482098095,2.341493665,0.473241085,9.595480175
Lepus brachyurus,Mammalia,Female,c,0.058960912,0.020829309,0.016959272,0.100457926
Lepus brachyurus,Mammalia,Female,b0,-10.640165,3.001923261,-16.81530796,-5.379928642
Lepus brachyurus,Mammalia,Female,b1,1.040992416,0.319241779,0.473140844,1.689490491
Lepus brachyurus,Mammalia,Male,a0,-2.197112013,0.805512826,-3.951956557,-0.782588986
Lepus brachyurus,Mammalia,Male,a1,3.256802642,2.517090132,0.425837355,10.0885889
Lepus brachyurus,Mammalia,Male,c,0.044631891,0.02616807,0.002817488,0.102040765
Lepus brachyurus,Mammalia,Male,b0,-6.480222616,1.661124974,-10.38767325,-4.039962754
Lepus brachyurus,Mammalia,Male,b1,0.571312779,0.160571425,0.318892945,0.940513205
Lepus timidus,Mammalia,Female,a0,-1.351969326,0.635156387,-2.854093399,-0.327990573
Lepus timidus,Mammalia,Female,a1,3.002093653,2.417215663,0.302555613,9.209058263
Lepus timidus,Mammalia,Female,c,0.222172871,0.058826258,0.070755704,0.315003382
Lepus timidus,Mammalia,Female,b0,-8.637838097,2.691734024,-14.59400946,-3.980805819
Lepus timidus,Mammalia,Female,b1,0.997988585,0.370153188,0.28571906,1.774657237
Lepus timidus,Mammalia,Male,a0,-2.29176201,0.817382001,-4.021434103,-0.913957191
Lepus timidus,Mammalia,Male,a1,4.220632147,3.484727691,0.149946363,12.58984853
Lepus timidus,Mammalia,Male,c,0.202106758,0.050223686,0.073183532,0.288000582
Lepus timidus,Mammalia,Male,b0,-7.866979116,2.424049191,-12.8661222,-3.302288362
Lepus timidus,Mammalia,Male,b1,0.886532115,0.347385711,0.182505004,1.564584374
Oryctolagus cuniculus,Mammalia,Female,a0,-1.523021298,0.207183245,-1.950443683,-1.134079568
Oryctolagus cuniculus,Mammalia,Female,a1,4.219529698,1.069449323,2.430584923,6.57663608
Oryctolagus cuniculus,Mammalia,Female,c,0.0896832,0.016497284,0.050508949,0.115377297
Oryctolagus cuniculus,Mammalia,Female,b0,-3.9733716,0.413606137,-4.752058516,-3.117830699
Oryctolagus cuniculus,Mammalia,Female,b1,0.345375514,0.045342116,0.252101321,0.429605801
Oryctolagus cuniculus,Mammalia,Male,a0,-1.877997536,0.268727722,-2.427312278,-1.393583168
Oryctolagus cuniculus,Mammalia,Male,a1,4.013620485,1.304262518,1.866056472,6.952794452
